id,make,model,year,cylinders,fuelType,city08,highway08,comb08,co2TailpipeGpm,barrels08,displ,drive,trany
2223,Oldsmobile,Ninety-Eight Regency,1986,6,Regular,17,27,20,444.35,16.4805,3.8,Front-Wheel Drive,Automatic 4-spd
22230,Nissan,Frontier V6 2WD,2006,6,Regular,15,20,17,522.7647059,19.38882353,4,Rear-Wheel Drive,Manual 6-spd
22231,Nissan,Titan 2WD,2006,8,Regular,13,17,14,634.7857143,23.54357143,5.6,Rear-Wheel Drive,Automatic 5-spd
22232,Toyota,Tacoma 2WD,2006,4,Regular,18,24,21,423.1904762,15.69571429,2.7,Rear-Wheel Drive,Automatic 4-spd
22233,Toyota,Tacoma 2WD,2006,4,Regular,18,25,20,444.35,16.4805,2.7,Rear-Wheel Drive,Manual 5-spd
22234,Toyota,Tacoma 2WD,2006,6,Regular,16,21,18,493.7222222,18.31166667,4,Rear-Wheel Drive,Automatic 5-spd
22235,Toyota,Tacoma 2WD,2006,6,Regular,14,19,16,555.4375,20.600625,4,Rear-Wheel Drive,Manual 6-spd
22236,Toyota,Tundra 2WD,2006,6,Regular,16,21,18,493.7222222,18.31166667,4,Rear-Wheel Drive,Automatic 5-spd
22237,Toyota,Tundra 2WD,2006,6,Regular,14,19,16,555.4375,20.600625,4,Rear-Wheel Drive,Manual 6-spd
22238,Toyota,Tundra 2WD,2006,8,Regular,14,17,15,592.4666667,21.974,4.7,Rear-Wheel Drive,Automatic 5-spd
22239,Chevrolet,Colorado 4WD,2006,4,Regular,15,21,17,522.7647059,19.38882353,2.8,4-Wheel or All-Wheel Drive,Automatic 4-spd
2224,Pontiac,Parisienne,1986,6,Regular,16,22,18,493.7222222,18.31166667,4.3,Rear-Wheel Drive,Automatic 3-spd
22240,Chevrolet,Colorado 4WD,2006,4,Regular,16,21,18,493.7222222,18.31166667,2.8,4-Wheel or All-Wheel Drive,Manual 5-spd
22241,Chevrolet,Colorado 4WD,2006,5,Regular,16,20,18,493.7222222,18.31166667,3.5,4-Wheel or All-Wheel Drive,Automatic 4-spd
22242,Chevrolet,Colorado 4WD,2006,5,Regular,17,22,19,467.7368421,17.34789474,3.5,4-Wheel or All-Wheel Drive,Manual 5-spd
22243,Chevrolet,Colorado Crew Cab 4WD,2006,4,Regular,15,21,17,522.7647059,19.38882353,2.8,4-Wheel or All-Wheel Drive,Automatic 4-spd
22244,Chevrolet,Colorado Crew Cab 4WD,2006,4,Regular,16,21,18,493.7222222,18.31166667,2.8,4-Wheel or All-Wheel Drive,Manual 5-spd
22245,Chevrolet,Colorado Crew Cab 4WD,2006,5,Regular,16,21,17,522.7647059,19.38882353,3.5,4-Wheel or All-Wheel Drive,Automatic 4-spd
22246,Chevrolet,Silverado 15 Hybrid 4WD,2006,8,Regular,15,18,16,555.4375,20.600625,5.3,4-Wheel or All-Wheel Drive,Automatic 4-spd
22247,Chevrolet,Silverado 1500 4WD,2006,6,Regular,13,17,15,592.4666667,21.974,4.3,4-Wheel or All-Wheel Drive,Automatic 4-spd
22248,Chevrolet,Silverado 1500 4WD,2006,6,Regular,13,18,15,592.4666667,21.974,4.3,4-Wheel or All-Wheel Drive,Manual 5-spd
22249,Chevrolet,Silverado 1500 4WD,2006,8,Regular,14,18,15,592.4666667,21.974,4.8,4-Wheel or All-Wheel Drive,Automatic 4-spd
2225,Pontiac,Parisienne,1986,6,Regular,16,23,19,467.7368421,17.34789474,4.3,Rear-Wheel Drive,Automatic 4-spd
22250,Chevrolet,Silverado 1500 4WD,2006,8,Regular,14,18,15,592.4666667,21.974,4.8,4-Wheel or All-Wheel Drive,Manual 5-spd
22251,Chevrolet,Silverado 1500 4WD,2006,8,Regular,13,18,15,592.4666667,21.974,5.3,4-Wheel or All-Wheel Drive,Automatic 4-spd
22252,Chevrolet,Silverado 1500 4WD,2006,8,Premium,13,16,14,634.7857143,23.54357143,6,4-Wheel or All-Wheel Drive,Automatic 4-spd
22253,Dodge,Dakota Pickup 4WD,2006,6,Regular,14,18,15,592.4666667,21.974,3.7,4-Wheel or All-Wheel Drive,Automatic 4-spd
22254,Dodge,Dakota Pickup 4WD,2006,6,Regular,15,19,16,555.4375,20.600625,3.7,4-Wheel or All-Wheel Drive,Manual 6-spd
22255,Dodge,Dakota Pickup 4WD,2006,8,Regular,14,19,15,592.4666667,21.974,4.7,4-Wheel or All-Wheel Drive,Automatic 5-spd
22256,Dodge,Dakota Pickup 4WD,2006,8,Regular,13,18,15,592.4666667,21.974,4.7,4-Wheel or All-Wheel Drive,Manual 6-spd
22257,Dodge,Ram 1500 Pickup 4WD,2006,8,Regular,12,17,14,634.7857143,23.54357143,4.7,4-Wheel or All-Wheel Drive,Automatic 5-spd
22258,Dodge,Ram 1500 Pickup 4WD,2006,8,Regular,13,17,14,634.7857143,23.54357143,4.7,4-Wheel or All-Wheel Drive,Manual 6-spd
22259,Dodge,Ram 1500 Pickup 4WD,2006,8,Regular,13,17,14,634.7857143,23.54357143,5.7,4-Wheel or All-Wheel Drive,Automatic 5-spd
2226,Pontiac,Parisienne,1986,8,Regular,15,23,18,493.7222222,18.31166667,5,Rear-Wheel Drive,Automatic 4-spd
22260,Ford,F150 Pickup 4WD,2006,8,Regular,13,17,15,592.4666667,21.974,4.6,4-Wheel or All-Wheel Drive,Automatic 4-spd
22261,Ford,F150 Pickup 4WD,2006,8,Regular,12,16,14,634.7857143,23.54357143,5.4,4-Wheel or All-Wheel Drive,Automatic 4-spd
22262,Ford,Ranger Pickup 4WD,2006,6,Regular,15,19,16,555.4375,20.600625,3,4-Wheel or All-Wheel Drive,Automatic 5-spd
22263,Ford,Ranger Pickup 4WD,2006,6,Regular,15,19,17,522.7647059,19.38882353,3,4-Wheel or All-Wheel Drive,Manual 5-spd
22264,Ford,Ranger Pickup 4WD,2006,6,Regular,14,18,15,592.4666667,21.974,4,4-Wheel or All-Wheel Drive,Automatic 5-spd
22265,Ford,Ranger Pickup 4WD,2006,6,Regular,14,18,16,555.4375,20.600625,4,4-Wheel or All-Wheel Drive,Manual 5-spd
22266,GMC,Canyon 4WD,2006,4,Regular,15,21,17,522.7647059,19.38882353,2.8,4-Wheel or All-Wheel Drive,Automatic 4-spd
22267,GMC,Canyon 4WD,2006,4,Regular,16,21,18,493.7222222,18.31166667,2.8,4-Wheel or All-Wheel Drive,Manual 5-spd
22268,GMC,Canyon 4WD,2006,5,Regular,16,20,18,493.7222222,18.31166667,3.5,4-Wheel or All-Wheel Drive,Automatic 4-spd
22269,GMC,Canyon 4WD,2006,5,Regular,17,22,19,467.7368421,17.34789474,3.5,4-Wheel or All-Wheel Drive,Manual 5-spd
2227,Pontiac,Parisienne,1986,8,Regular,16,23,19,467.7368421,17.34789474,5,Rear-Wheel Drive,Automatic 4-spd
22270,GMC,Canyon Crew Cab 4WD,2006,4,Regular,15,21,17,522.7647059,19.38882353,2.8,4-Wheel or All-Wheel Drive,Automatic 4-spd
22271,GMC,Canyon Crew Cab 4WD,2006,4,Regular,16,21,18,493.7222222,18.31166667,2.8,4-Wheel or All-Wheel Drive,Manual 5-spd
22272,GMC,Canyon Crew Cab 4WD,2006,5,Regular,16,21,17,522.7647059,19.38882353,3.5,4-Wheel or All-Wheel Drive,Automatic 4-spd
22273,GMC,Sierra 15 Hybrid 4WD,2006,8,Regular,15,18,16,555.4375,20.600625,5.3,4-Wheel or All-Wheel Drive,Automatic 4-spd
22274,GMC,Sierra 1500 4WD,2006,6,Regular,13,17,15,592.4666667,21.974,4.3,4-Wheel or All-Wheel Drive,Automatic 4-spd
22275,GMC,Sierra 1500 4WD,2006,6,Regular,13,18,15,592.4666667,21.974,4.3,4-Wheel or All-Wheel Drive,Manual 5-spd
22276,GMC,Sierra 1500 4WD,2006,8,Regular,14,18,15,592.4666667,21.974,4.8,4-Wheel or All-Wheel Drive,Automatic 4-spd
22277,GMC,Sierra 1500 4WD,2006,8,Regular,14,18,15,592.4666667,21.974,4.8,4-Wheel or All-Wheel Drive,Manual 5-spd
22278,GMC,Sierra 1500 4WD,2006,8,Regular,13,18,15,592.4666667,21.974,5.3,4-Wheel or All-Wheel Drive,Automatic 4-spd
22279,GMC,Sierra 1500 4WD,2006,8,Premium,13,16,14,634.7857143,23.54357143,6,4-Wheel or All-Wheel Drive,Automatic 4-spd
2228,Rolls-Royce,Silver Spur Limousine,1986,8,Regular,7,9,8,1110.875,41.20125,6.8,Rear-Wheel Drive,Automatic 3-spd
22280,GMC,Sierra 1500 AWD,2006,8,Premium,12,16,13,683.6153846,25.35461538,6,4-Wheel or All-Wheel Drive,Automatic 4-spd
22281,Honda,Ridgeline Truck 4WD,2006,6,Regular,15,20,17,522.7647059,19.38882353,3.5,4-Wheel or All-Wheel Drive,Automatic 5-spd
22282,Isuzu,i-350 Crew Cab 4WD,2006,5,Regular,16,21,17,522.7647059,19.38882353,3.5,4-Wheel or All-Wheel Drive,Automatic 4-spd
22283,Lincoln,Mark LT,2006,8,Regular,12,16,14,634.7857143,23.54357143,5.4,4-Wheel or All-Wheel Drive,Automatic 4-spd
22284,Mazda,B4000 4WD,2006,6,Regular,14,18,15,592.4666667,21.974,4,4-Wheel or All-Wheel Drive,Automatic 5-spd
22285,Mazda,B4000 4WD,2006,6,Regular,14,18,16,555.4375,20.600625,4,4-Wheel or All-Wheel Drive,Manual 5-spd
22286,Mitsubishi,Raider Pickup 4WD,2006,6,Regular,14,18,15,592.4666667,21.974,3.7,4-Wheel or All-Wheel Drive,Automatic 4-spd
22287,Mitsubishi,Raider Pickup 4WD,2006,6,Regular,15,19,16,555.4375,20.600625,3.7,4-Wheel or All-Wheel Drive,Manual 6-spd
22288,Mitsubishi,Raider Pickup 4WD,2006,8,Regular,14,19,15,592.4666667,21.974,4.7,4-Wheel or All-Wheel Drive,Automatic 5-spd
22289,Mitsubishi,Raider Pickup 4WD,2006,8,Regular,13,18,15,592.4666667,21.974,4.7,4-Wheel or All-Wheel Drive,Manual 6-spd
2229,Saab,9000,1986,4,Regular,19,26,21,423.1904762,15.69571429,2,Front-Wheel Drive,Manual 5-spd
22290,Nissan,Frontier V6 4WD,2006,6,Regular,14,19,16,555.4375,20.600625,4,4-Wheel or All-Wheel Drive,Automatic 5-spd
22291,Nissan,Frontier V6 4WD,2006,6,Regular,15,19,17,522.7647059,19.38882353,4,4-Wheel or All-Wheel Drive,Manual 6-spd
22292,Nissan,Titan 4WD,2006,8,Regular,12,17,14,634.7857143,23.54357143,5.6,4-Wheel or All-Wheel Drive,Automatic 5-spd
22293,Toyota,Tacoma 4WD,2006,4,Regular,17,21,18,493.7222222,18.31166667,2.7,4-Wheel or All-Wheel Drive,Manual 5-spd
22294,Toyota,Tacoma 4WD,2006,6,Regular,16,20,17,522.7647059,19.38882353,4,4-Wheel or All-Wheel Drive,Automatic 5-spd
22295,Toyota,Tacoma 4WD,2006,6,Regular,14,18,16,555.4375,20.600625,4,4-Wheel or All-Wheel Drive,Manual 6-spd
22296,Toyota,Tundra 4WD,2006,8,Regular,13,16,15,592.4666667,21.974,4.7,4-Wheel or All-Wheel Drive,Automatic 5-spd
22297,Chevrolet,Van 15/25 2WD Conversion,2006,6,Regular,13,17,14,634.7857143,23.54357143,4.3,Rear-Wheel Drive,Automatic 4-spd
22298,Chevrolet,Van 15/25 2WD Conversion,2006,8,Regular,13,17,14,634.7857143,23.54357143,5.3,Rear-Wheel Drive,Automatic 4-spd
22299,Chevrolet,Van 1500/2500 2WD,2006,6,Regular,14,18,15,592.4666667,21.974,4.3,Rear-Wheel Drive,Automatic 4-spd
223,Renault,Fuego,1985,4,Regular,20,28,23,386.3913043,14.33086957,2.2,Front-Wheel Drive,Manual 5-spd
2230,Buick,Skyhawk Wagon,1986,4,Regular,21,28,24,370.2916667,13.73375,1.8,Front-Wheel Drive,Automatic 3-spd
22300,Chevrolet,Van 1500/2500 2WD,2006,8,Regular,14,19,16,555.4375,20.600625,5.3,Rear-Wheel Drive,Automatic 4-spd
22301,Chevrolet,Van 1500 AWD Conversion,2006,8,Regular,13,17,14,634.7857143,23.54357143,5.3,4-Wheel or All-Wheel Drive,Automatic 4-spd
22302,Chevrolet,Van 1500/2500 AWD,2006,8,Regular,13,17,14,634.7857143,23.54357143,5.3,4-Wheel or All-Wheel Drive,Automatic 4-spd
22303,Ford,E150 Econoline 2WD,2006,8,Regular,13,17,15,592.4666667,21.974,4.6,Rear-Wheel Drive,Automatic 4-spd
22304,Ford,E150 Econoline 2WD,2006,8,Regular,13,16,14,634.7857143,23.54357143,5.4,Rear-Wheel Drive,Automatic 4-spd
22305,GMC,Savana 15/25 2WD Conversion (cargo),2006,6,Regular,13,17,14,634.7857143,23.54357143,4.3,Rear-Wheel Drive,Automatic 4-spd
22306,GMC,Savana 15/25 2WD Conversion (cargo),2006,8,Regular,13,17,14,634.7857143,23.54357143,5.3,Rear-Wheel Drive,Automatic 4-spd
22307,GMC,Savana 1500/2500 2WD (cargo),2006,6,Regular,14,18,15,592.4666667,21.974,4.3,Rear-Wheel Drive,Automatic 4-spd
22308,GMC,Savana 1500/2500 2WD (cargo),2006,8,Regular,14,19,15,592.4666667,21.974,5.3,Rear-Wheel Drive,Automatic 4-spd
22309,GMC,Savana 1500  AWD Conversion (cargo),2006,8,Regular,13,17,14,634.7857143,23.54357143,5.3,4-Wheel or All-Wheel Drive,Automatic 4-spd
2231,Buick,Skyhawk Wagon,1986,4,Regular,23,34,27,329.1481481,12.20777778,1.8,Front-Wheel Drive,Manual 5-spd
22310,GMC,Savana 1500/2500 AWD (cargo),2006,8,Regular,13,17,14,634.7857143,23.54357143,5.3,4-Wheel or All-Wheel Drive,Automatic 4-spd
22311,Chevrolet,Express 1500/2500 2WD,2006,6,Regular,13,18,15,592.4666667,21.974,4.3,Rear-Wheel Drive,Automatic 4-spd
22312,Chevrolet,Express 1500/2500 2WD,2006,8,Regular,13,17,14,634.7857143,23.54357143,5.3,Rear-Wheel Drive,Automatic 4-spd
22313,Chevrolet,Express 1500 AWD,2006,8,Regular,13,17,14,634.7857143,23.54357143,5.3,4-Wheel or All-Wheel Drive,Automatic 4-spd
22314,Ford,E150 Club Wagon,2006,8,Regular,13,17,15,592.4666667,21.974,4.6,Rear-Wheel Drive,Automatic 4-spd
22315,Ford,E150 Club Wagon,2006,8,Regular,12,15,13,683.6153846,25.35461538,5.4,Rear-Wheel Drive,Automatic 4-spd
22316,GMC,Savana 1500/2500 2WD (Passenger),2006,6,Regular,13,18,15,592.4666667,21.974,4.3,Rear-Wheel Drive,Automatic 4-spd
22317,GMC,Savana 1500/2500 2WD (Passenger),2006,8,Regular,13,17,14,634.7857143,23.54357143,5.3,Rear-Wheel Drive,Automatic 4-spd
22318,GMC,Savana 1500 AWD (Passenger),2006,8,Regular,13,17,14,634.7857143,23.54357143,5.3,4-Wheel or All-Wheel Drive,Automatic 4-spd
22319,Buick,Terraza FWD,2006,6,Regular,16,23,19,467.7368421,17.34789474,3.5,Front-Wheel Drive,Automatic 4-spd
2232,Buick,Skyhawk Wagon,1986,4,Regular,20,26,22,403.9545455,14.98227273,2,Front-Wheel Drive,Automatic 3-spd
22320,Buick,Terraza FWD,2006,6,Regular,16,23,19,467.7368421,17.34789474,3.9,Front-Wheel Drive,Automatic 4-spd
22321,Chevrolet,Uplander FWD,2006,6,Regular,16,23,19,467.7368421,17.34789474,3.5,Front-Wheel Drive,Automatic 4-spd
22322,Chevrolet,Uplander FWD,2006,6,Regular,16,23,19,467.7368421,17.34789474,3.9,Front-Wheel Drive,Automatic 4-spd
22323,Chrysler,Town and Country 2WD,2006,6,Regular,16,23,18,493.7222222,18.31166667,3.8,Front-Wheel Drive,Automatic 4-spd
22324,Dodge,Caravan/Grand Caravan 2WD,2006,4,Regular,17,24,20,444.35,16.4805,2.4,Front-Wheel Drive,Automatic 4-spd
22325,Dodge,Caravan/Grand Caravan 2WD,2006,6,Regular,16,23,18,493.7222222,18.31166667,3.8,Front-Wheel Drive,Automatic 4-spd
22326,Ford,Freestar Cargo Van FWD,2006,6,Regular,16,22,18,493.7222222,18.31166667,3.9,Front-Wheel Drive,Automatic 4-spd
22327,Ford,Freestar Cargo Van FWD,2006,6,Regular,15,21,17,522.7647059,19.38882353,4.2,Front-Wheel Drive,Automatic 4-spd
22328,Ford,Freestar Wagon FWD,2006,6,Regular,16,22,18,493.7222222,18.31166667,3.9,Front-Wheel Drive,Automatic 4-spd
22329,Ford,Freestar Wagon FWD,2006,6,Regular,15,21,17,522.7647059,19.38882353,4.2,Front-Wheel Drive,Automatic 4-spd
2233,Buick,Skyhawk Wagon,1986,4,Regular,22,29,25,355.48,13.1844,2,Front-Wheel Drive,Manual 4-spd
22330,Honda,Odyssey,2006,6,Regular,17,23,19,467.7368421,17.34789474,3.5,Front-Wheel Drive,Automatic 5-spd
22331,Honda,Odyssey,2006,6,Regular,17,26,20,444.35,16.4805,3.5,Front-Wheel Drive,Automatic 5-spd
22332,Kia,Sedona,2006,6,Regular,16,23,18,493.7222222,18.31166667,3.8,Front-Wheel Drive,Automatic 5-spd
22333,Mazda,MPV,2006,6,Regular,16,23,18,493.7222222,18.31166667,3,Front-Wheel Drive,Automatic 5-spd
22334,Mercury,Monterey Wagon FWD,2006,6,Regular,15,21,17,522.7647059,19.38882353,4.2,Front-Wheel Drive,Automatic 4-spd
22335,Nissan,Quest,2006,6,Regular,17,24,19,467.7368421,17.34789474,3.5,Front-Wheel Drive,Automatic 4-spd
22336,Nissan,Quest,2006,6,Regular,16,23,19,467.7368421,17.34789474,3.5,Front-Wheel Drive,Automatic 5-spd
22337,Pontiac,Montana SV6 FWD,2006,6,Regular,16,23,19,467.7368421,17.34789474,3.5,Front-Wheel Drive,Automatic 4-spd
22338,Pontiac,Montana SV6 FWD,2006,6,Regular,16,23,19,467.7368421,17.34789474,3.9,Front-Wheel Drive,Automatic 4-spd
22339,Pontiac,Torrent FWD,2006,6,Regular,17,22,19,467.7368421,17.34789474,3.4,Front-Wheel Drive,Automatic 5-spd
2234,Chevrolet,Cavalier Wagon,1986,4,Regular,20,26,22,403.9545455,14.98227273,2,Front-Wheel Drive,Automatic 3-spd
22340,Saturn,Relay FWD,2006,6,Regular,16,23,19,467.7368421,17.34789474,3.5,Front-Wheel Drive,Automatic 4-spd
22341,Saturn,Relay FWD,2006,6,Regular,16,23,19,467.7368421,17.34789474,3.9,Front-Wheel Drive,Automatic 4-spd
22342,Toyota,Sienna 2WD,2006,6,Regular,17,24,19,467.7368421,17.34789474,3.3,Front-Wheel Drive,Automatic 5-spd
22343,Buick,Terraza AWD,2006,6,Regular,15,21,17,522.7647059,19.38882353,3.5,4-Wheel or All-Wheel Drive,Automatic 4-spd
22344,Chevrolet,Uplander AWD,2006,6,Regular,15,21,17,522.7647059,19.38882353,3.5,4-Wheel or All-Wheel Drive,Automatic 4-spd
22345,Pontiac,Montana SV6 AWD,2006,6,Regular,15,21,17,522.7647059,19.38882353,3.5,4-Wheel or All-Wheel Drive,Automatic 4-spd
22346,Pontiac,Torrent AWD,2006,6,Regular,16,21,18,493.7222222,18.31166667,3.4,4-Wheel or All-Wheel Drive,Automatic 5-spd
22347,Saturn,Relay AWD,2006,6,Regular,15,21,17,522.7647059,19.38882353,3.5,4-Wheel or All-Wheel Drive,Automatic 4-spd
22348,Toyota,Sienna 4WD,2006,6,Regular,15,21,17,522.7647059,19.38882353,3.3,4-Wheel or All-Wheel Drive,Automatic 5-spd
22349,Buick,Rainier 2WD,2006,6,Regular,14,20,16,555.4375,20.600625,4.2,Rear-Wheel Drive,Automatic 4-spd
2235,Chevrolet,Cavalier Wagon,1986,4,Regular,22,29,25,355.48,13.1844,2,Front-Wheel Drive,Manual 4-spd
22350,Buick,Rainier 2WD,2006,8,Regular,14,20,17,522.7647059,19.38882353,5.3,Rear-Wheel Drive,Automatic 4-spd
22351,Buick,Rendezvous FWD,2006,6,Regular,17,23,19,467.7368421,17.34789474,3.5,Front-Wheel Drive,Automatic 4-spd
22352,Buick,Rendezvous FWD,2006,6,Regular,16,25,19,467.7368421,17.34789474,3.6,Front-Wheel Drive,Automatic 4-spd
22353,Cadillac,Escalade 2WD,2006,8,Premium,13,17,14,634.7857143,23.54357143,6,Rear-Wheel Drive,Automatic 4-spd
22354,Cadillac,SRX 2WD,2006,6,Regular,15,21,17,522.7647059,19.38882353,3.6,Rear-Wheel Drive,Automatic (S5)
22355,Cadillac,SRX 2WD,2006,8,Premium,13,20,16,555.4375,20.600625,4.6,Rear-Wheel Drive,Automatic (S5)
22356,Chevrolet,Tahoe 1500 2WD,2006,8,Regular,14,19,16,555.4375,20.600625,4.8,Rear-Wheel Drive,Automatic 4-spd
22357,Chevrolet,Tahoe 1500 2WD,2006,8,Regular,13,18,15,592.4666667,21.974,5.3,Rear-Wheel Drive,Automatic 4-spd
22358,Chevrolet,Equinox FWD,2006,6,Regular,17,22,19,467.7368421,17.34789474,3.4,Front-Wheel Drive,Automatic 5-spd
22359,Chevrolet,HHR FWD,2006,4,Regular,21,28,23,386.3913043,14.33086957,2.2,Front-Wheel Drive,Automatic 4-spd
2236,Chevrolet,Cavalier Wagon,1986,4,Regular,21,29,24,370.2916667,13.73375,2,Front-Wheel Drive,Manual 5-spd
22360,Chevrolet,HHR FWD,2006,4,Regular,20,28,23,386.3913043,14.33086957,2.2,Front-Wheel Drive,Manual 5-spd
22361,Chevrolet,HHR FWD,2006,4,Regular,20,28,23,386.3913043,14.33086957,2.4,Front-Wheel Drive,Automatic 4-spd
22362,Chevrolet,HHR FWD,2006,4,Regular,19,28,22,403.9545455,14.98227273,2.4,Front-Wheel Drive,Manual 5-spd
22363,Chevrolet,TrailBlazer 2WD,2006,6,Regular,14,20,16,555.4375,20.600625,4.2,Rear-Wheel Drive,Automatic 4-spd
22364,Chevrolet,TrailBlazer 2WD,2006,8,Regular,14,19,16,555.4375,20.600625,5.3,Rear-Wheel Drive,Automatic 4-spd
22365,Chevrolet,TrailBlazer 2WD,2006,8,Premium,14,18,15,592.4666667,21.974,6,Rear-Wheel Drive,Automatic 4-spd
22366,Chevrolet,TrailBlazer Ext 2WD,2006,6,Regular,14,19,15,592.4666667,21.974,4.2,Rear-Wheel Drive,Automatic 4-spd
22367,Chevrolet,TrailBlazer Ext 2WD,2006,8,Regular,14,19,16,555.4375,20.600625,5.3,Rear-Wheel Drive,Automatic 4-spd
22368,Chrysler,Pacifica 2WD,2006,6,Regular,15,21,17,522.7647059,19.38882353,3.5,Front-Wheel Drive,Automatic 4-spd
22369,Chrysler,Pacifica 2WD,2006,6,Regular,16,23,18,493.7222222,18.31166667,3.8,Front-Wheel Drive,Automatic 4-spd
2237,Chevrolet,Cavalier Wagon,1986,6,Regular,16,23,19,467.7368421,17.34789474,2.8,Front-Wheel Drive,Automatic 3-spd
22370,Chrysler,PT Cruiser,2006,4,Premium,17,24,19,467.7368421,17.34789474,2.4,Front-Wheel Drive,Automatic 4-spd
22371,Chrysler,PT Cruiser,2006,4,Regular,19,24,21,423.1904762,15.69571429,2.4,Front-Wheel Drive,Automatic 4-spd
22372,Chrysler,PT Cruiser,2006,4,Premium,19,25,21,423.1904762,15.69571429,2.4,Front-Wheel Drive,Manual 5-spd
22373,Chrysler,PT Cruiser,2006,4,Regular,19,26,22,403.9545455,14.98227273,2.4,Front-Wheel Drive,Manual 5-spd
22374,Chrysler,PT Cruiser Convertible,2006,4,Premium,17,24,19,467.7368421,17.34789474,2.4,Front-Wheel Drive,Automatic 4-spd
22375,Chrysler,PT Cruiser Convertible,2006,4,Regular,19,24,21,423.1904762,15.69571429,2.4,Front-Wheel Drive,Automatic 4-spd
22376,Chrysler,PT Cruiser Convertible,2006,4,Premium,19,25,21,423.1904762,15.69571429,2.4,Front-Wheel Drive,Manual 5-spd
22377,Chrysler,PT Cruiser Convertible,2006,4,Regular,19,26,22,403.9545455,14.98227273,2.4,Front-Wheel Drive,Manual 5-spd
22378,Dodge,Durango 2WD,2006,6,Regular,14,19,16,555.4375,20.600625,3.7,Rear-Wheel Drive,Automatic 4-spd
22379,Dodge,Durango 2WD,2006,8,Regular,13,17,14,634.7857143,23.54357143,4.7,Rear-Wheel Drive,Automatic 5-spd
2238,Chevrolet,Cavalier Wagon,1986,6,Regular,17,24,19,467.7368421,17.34789474,2.8,Front-Wheel Drive,Manual 4-spd
22380,Dodge,Durango 2WD,2006,8,Regular,13,19,15,592.4666667,21.974,5.7,Rear-Wheel Drive,Automatic 5-spd
22381,Dodge,Magnum,2006,6,Regular,18,26,21,423.1904762,15.69571429,2.7,Rear-Wheel Drive,Automatic 4-spd
22382,Dodge,Magnum,2006,6,Regular,17,25,20,444.35,16.4805,3.5,Rear-Wheel Drive,Automatic 4-spd
22383,Dodge,Magnum,2006,6,Regular,17,24,20,444.35,16.4805,3.5,Rear-Wheel Drive,Automatic 5-spd
22384,Dodge,Magnum,2006,8,Regular,15,23,18,493.7222222,18.31166667,5.7,Rear-Wheel Drive,Automatic 5-spd
22385,Dodge,Magnum,2006,8,Premium,13,18,15,592.4666667,21.974,6.1,Rear-Wheel Drive,Automatic 5-spd
22386,Ford,Escape FWD,2006,4,Regular,20,23,21,423.1904762,15.69571429,2.3,Front-Wheel Drive,Automatic 4-spd
22387,Ford,Escape FWD,2006,4,Regular,21,27,23,386.3913043,14.33086957,2.3,Front-Wheel Drive,Manual 5-spd
22388,Ford,Escape FWD,2006,6,Regular,18,23,20,444.35,16.4805,3,Front-Wheel Drive,Automatic 4-spd
22389,Ford,Escape Hybrid FWD,2006,4,Regular,30,28,29,306.4482759,11.36586207,2.3,Front-Wheel Drive,Automatic (variable gear ratios)
2239,Nissan,Maxima Wagon,1986,6,Regular,16,22,18,493.7222222,18.31166667,3,Front-Wheel Drive,Automatic 4-spd
22390,Ford,Expedition 2WD,2006,8,Regular,12,17,14,634.7857143,23.54357143,5.4,Rear-Wheel Drive,Automatic 4-spd
22391,Ford,Explorer 2WD,2006,6,Regular,14,19,16,555.4375,20.600625,4,Rear-Wheel Drive,Automatic 5-spd
22392,Ford,Explorer 2WD,2006,8,Regular,13,19,15,592.4666667,21.974,4.6,Rear-Wheel Drive,Automatic 6-spd
22393,Ford,Freestyle FWD,2006,6,Regular,18,25,20,444.35,16.4805,3,Front-Wheel Drive,Automatic (variable gear ratios)
22394,GMC,Yukon 1500 2WD,2006,8,Regular,14,19,16,555.4375,20.600625,4.8,Rear-Wheel Drive,Automatic 4-spd
22395,GMC,Yukon 1500 2WD,2006,8,Regular,13,18,15,592.4666667,21.974,5.3,Rear-Wheel Drive,Automatic 4-spd
22396,GMC,Envoy 2WD,2006,6,Regular,14,20,16,555.4375,20.600625,4.2,Rear-Wheel Drive,Automatic 4-spd
22397,GMC,Envoy 2WD,2006,8,Regular,14,20,17,522.7647059,19.38882353,5.3,Rear-Wheel Drive,Automatic 4-spd
22398,GMC,Envoy XL 2WD,2006,6,Regular,14,19,15,592.4666667,21.974,4.2,Rear-Wheel Drive,Automatic 4-spd
22399,GMC,Envoy XL 2WD,2006,8,Regular,14,19,16,555.4375,20.600625,5.3,Rear-Wheel Drive,Automatic 4-spd
224,Rolls-Royce,Corniche/Continental,1985,8,Regular,7,10,8,1110.875,41.20125,6.8,Rear-Wheel Drive,Automatic 3-spd
2240,Nissan,Sentra Wagon,1986,4,Regular,23,27,25,355.48,13.1844,1.6,Front-Wheel Drive,Automatic 3-spd
22400,GMC,Envoy XUV 2WD,2006,6,Regular,14,19,15,592.4666667,21.974,4.2,Rear-Wheel Drive,Automatic 4-spd
22401,Honda,CR-V 2WD,2006,4,Regular,20,26,23,386.3913043,14.33086957,2.4,Front-Wheel Drive,Automatic 5-spd
22402,Honda,Element 2WD,2006,4,Regular,19,24,21,423.1904762,15.69571429,2.4,Front-Wheel Drive,Automatic 4-spd
